contig,len,hit_count,have_result,best_hit_def,best_hit_accession,best_hit_bitscore,best_hit_length,best_hit_pident,is_contam
k141_17910,829,50.0,76.96019300361881,"Streptomyces sp. NA02950 chromosome, complete genome",CP054916,376.387,573.0,74.52006980802793,False
k141_108739,860,0.0,0.0,,,,,,False
k141_67538,770,50.0,89.74025974025975,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1218.56,685.0,99.4160583941606,True
k141_17915,574,48.0,67.24738675958189,"Amycolatopsis sp. YIM 10 chromosome, complete genome",CP045480,261.873,320.0,78.4375,False
k141_119060,436,50.0,100.0,"Rhodococcus sp. NJ-530 plasmid unnamed2, complete sequence",CP034154,682.96,383.0,99.47780678851174,False
k141_38338,1342,50.0,72.87630402384501,"Cellulomonas sp. H30R-01 chromosome, complete genome",CP048210,397.126,569.0,76.27416520210896,False
k141_119062,589,50.0,91.51103565365024,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,964.285,539.0,99.62894248608536,True
k141_67546,319,50.0,67.39811912225706,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,361.96,215.0,97.2093023255814,True
k141_7709,1171,50.0,70.19641332194705,"Beutenbergia cavernae DSM 12333, complete genome",CP001618,376.387,675.0,73.33333333333333,False
k141_7714,459,50.0,100.0,"Acidovorax sp. KKS102, complete genome",CP003872,645.991,395.0,96.20253164556962,False
k141_98702,16198,0.0,0.0,,,,,,False
k141_7721,493,50.0,74.2393509127789,"Bacterium ARSSAG-00001406 DNA, putative prophage region, clone: 00001406_pp1",LC662897,118.505,65.0,100.0,False
k141_7725,347,50.0,43.22766570605187,"Bacterium ARSSAG-00001406 DNA, putative prophage region, clone: 00001406_pp1",LC662897,118.505,65.0,100.0,False
k141_98707,477,49.0,100.0,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,739.766,412.0,99.75728155339806,True
k141_7726,469,50.0,100.0,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,769.521,426.0,100.0,True
k141_98708,463,0.0,0.0,,,,,,False
k141_119076,1516,50.0,94.1952506596306,"Sporomusa termitida strain DSM 4440 chromosome, complete genome",CP036259,304.252,1446.0,65.97510373443983,False
k141_17954,541,49.0,56.74676524953789,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : IX",LN899827,86.9463,84.0,84.52380952380952,True
k141_38365,871,50.0,100.0,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,1529.64,850.0,99.88235294117646,True
k141_17955,561,50.0,99.46524064171123,"Moraxella osloensis strain FDAARGOS_1202 chromosome, complete genome",CP069437,746.078,433.0,98.15242494226328,True
k141_7730,498,50.0,91.36546184738955,"Corynebacterium minutissimum strain FDAARGOS_1196 chromosome, complete genome",CP069533,794.769,455.0,98.68131868131869,True
k141_7731,499,50.0,93.3867735470942,"Mycobacterium intracellulare subsp. chimaera strain SJ42 chromosome, complete genome",CP022223,716.322,434.0,96.54377880184332,False
k141_98713,315,33.0,99.68253968253968,"Homo sapiens FAT atypical cadherin 3 (FAT3), RefSeqGene on chromosome 11",NG_052813,448.522,248.0,100.0,False
k141_17961,1225,49.0,96.48979591836736,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,2104.01,1181.0,99.49195596951736,True
k141_17962,829,50.0,91.6767189384801,"Moraxella osloensis DNA, complete genome, strain: KMC41",AP017381,1272.66,760.0,97.10526315789474,True
k141_17970,413,50.0,84.7457627118644,"Klebsiella pneumoniae isolate INF291-sc-2280225 genome assembly, chromosome: 1",LR890388,133.834,296.0,69.93243243243244,False
k141_17975,586,47.0,88.73720136518772,"Escherichia coli strain T7Express_LysY chromosome, complete genome",CP053597,939.038,520.0,100.0,False
k141_27229,444,50.0,92.11711711711712,"Agrococcus sp. SGAir0287 chromosome, complete genome",CP027942,104.078,112.0,80.35714285714286,False
k141_98718,794,50.0,93.45088161209068,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1325.86,742.0,99.59568733153638,True
k141_119083,305,50.0,89.8360655737705,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,157.278,249.0,73.89558232931726,False
k141_57814,1160,22.0,44.6551724137931,Mycobacterium paraintracellulare strain M001,AP024240,104.98,265.0,69.81132075471699,False
k141_119084,829,50.0,97.22557297949336,"Uncultured bacterium gwe2_scaffold_8 CRISPR-Cas system-like gene, complete sequence",KU516300,533.28,765.0,75.42483660130719,False
k141_98723,436,49.0,88.9908256880734,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,682.96,388.0,98.96907216494846,True
k141_27232,1574,50.0,94.91740787801778,"Microbacterium liquefaciens strain DND4 chromosome, complete genome",CP101471,2463.79,1493.0,96.58405894172806,True
k141_119089,395,50.0,95.18987341772151,"Moraxella osloensis strain MOXF1 chromosome, complete genome",CP040257,627.055,374.0,97.32620320855617,True
k141_7733,411,50.0,78.34549878345499,"Arsenicicoccus sp. oral taxon 190, complete genome",CP012070,362.862,308.0,86.03896103896103,False
k141_7734,484,48.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,662.221,451.0,92.46119733924613,True
k141_98735,615,49.0,94.95934959349592,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1041.83,582.0,99.65635738831617,True
k141_7738,477,49.0,100.0,"Corynebacterium aurimucosum strain FDAARGOS_1110 chromosome, complete genome",CP068165,427.783,429.0,82.05128205128206,True
k141_98736,1170,50.0,92.3076923076923,"Moraxella osloensis strain TT16 chromosome, complete genome",CP024185,1753.26,1079.0,96.01482854494904,True
k141_7741,362,50.0,83.97790055248619,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,479.179,300.0,95.33333333333331,True
k141_27240,1120,49.0,96.875,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,1942.61,1084.0,99.72324723247232,False
k141_119099,371,49.0,87.87061994609165,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,571.151,326.0,98.77300613496932,True
k141_7745,456,50.0,91.8859649122807,"Corynebacterium aurimucosum strain FDAARGOS_1110 chromosome, complete genome",CP068165,687.468,413.0,96.85230024213077,True
k141_98739,2115,49.0,96.87943262411348,Microbacterium foliorum strain 122 chromosome,CP019892,3687.37,2049.0,99.90239141044412,True
k141_7747,352,50.0,100.0,"Corynebacterium singulare strain IBS B52218, complete genome",CP010827,275.398,267.0,82.77153558052434,True
k141_7748,382,50.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,480.982,340.0,91.76470588235294,True
k141_7750,403,50.0,90.81885856079404,"Corynebacterium sp. FDAARGOS 1242 strain FDAARGOS_1242 chromosome, complete genome",CP069568,633.367,363.0,98.62258953168045,True
k141_98741,2583,50.0,81.10723964382501,Bacterium BFN5 strain BFN5 chromosome,CP053389,340.32,1146.0,67.53926701570681,False
k141_57832,2184,49.0,95.46703296703296,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,3711.72,2085.0,99.47242206235012,True
k141_98745,737,50.0,93.89416553595656,"Moraxella osloensis strain MOXF1 chromosome, complete genome",CP040257,1232.09,690.0,99.56521739130434,True
k141_98746,669,49.0,89.38714499252616,"Bacillus freudenreichii strain NCTC4823 genome assembly, chromosome: 1",LR134328,640.581,598.0,84.11371237458194,True
k141_57835,440,50.0,94.77272727272728,"Microbacterium liquefaciens strain DND4 chromosome, complete genome",CP101471,732.552,413.0,99.27360774818402,True
k141_98747,376,49.0,89.36170212765957,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,605.415,335.0,100.0,False
k141_98748,318,50.0,95.28301886792453,"Moraxella osloensis strain TT16 chromosome, complete genome",CP024185,435.898,271.0,95.5719557195572,True
k141_18006,306,50.0,100.0,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,449.423,251.0,99.601593625498,True
k141_108818,667,49.0,95.35232383808096,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,1148.23,636.0,100.0,False
k141_7754,304,50.0,100.0,"Corynebacterium simulans strain Wattiau chromosome, complete genome",CP014635,306.957,212.0,91.98113207547168,True
k141_27259,369,50.0,90.7859078590786,"Micrococcus luteus strain CW.Ay chromosome, complete genome",CP082331,429.586,255.0,97.25490196078432,False
k141_7756,341,50.0,88.85630498533725,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,543.199,303.0,99.66996699669969,True
k141_78507,371,50.0,77.088948787062,"Malassezia restricta CBS 7877 chromosome V, complete sequence",CP033152,501.721,280.0,99.64285714285714,False
k141_57847,658,49.0,96.048632218845,"Cutibacterium acnes DSM 1897 chromosome, complete genome",CP025934,1141.02,632.0,100.0,False
k141_78511,481,47.0,99.37629937629936,"Mycobacterium kansasii strain FDAARGOS_1534 plasmid unnamed2, complete sequence",CP084366,270.89,217.0,87.55760368663594,False
k141_57854,427,49.0,83.13817330210773,"Human DNA sequence from clone RP1-91N13 on chromosome 6, complete sequence",AL356131,614.432,345.0,99.42028985507248,False
k141_98762,2210,50.0,96.38009049773756,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,3626.06,2130.0,97.74647887323944,True
k141_98764,330,50.0,28.181818181818183,"Moraxellaceae bacterium ARSSAG-00002335 DNA, putative prophage region, clone: 00002335_pp1",LC663098,132.932,73.0,100.0,True
k141_7761,525,50.0,92.38095238095238,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,763.21,485.0,94.84536082474229,True
k141_7763,313,50.0,86.26198083067092,"Corynebacterium sp. FDAARGOS 1242 strain FDAARGOS_1242 chromosome, complete genome",CP069568,379.994,270.0,91.11111111111111,True
k141_78519,652,49.0,97.23926380368098,"Mycobacterium lentiflavum strain ATCC 51985 chromosome, complete genome",CP092423,604.513,562.0,83.80782918149467,False
k141_7767,398,50.0,89.44723618090453,"Corynebacterium sp. FDAARGOS 1242 strain FDAARGOS_1242 chromosome, complete genome",CP069568,620.743,356.0,98.59550561797752,True
k141_27266,307,50.0,78.82736156351791,"Moraxella osloensis strain MOXF1 chromosome, complete genome",CP040257,435.898,241.0,100.0,True
k141_78523,470,50.0,28.29787234042553,Streptococcus pneumoniae D39 chromosome,CP118289,148.261,84.0,98.8095238095238,True
k141_98767,3383,49.0,77.71208986107006,"Methylomusa anaerophila DNA, complete genome",AP018449,650.499,2323.0,67.06844597503229,False
k141_57865,386,50.0,100.0,"Mycobacterium sp. MOTT36Y, complete genome",CP003491,403.438,223.0,100.0,False
k141_78527,487,47.0,80.49281314168378,"Neisseria gonorrhoeae strain 10577 chromosome, complete genome",CP098540,124.817,83.0,93.97590361445783,True
k141_108849,334,41.0,97.30538922155688,"Moraxella osloensis strain KSH chromosome, complete genome",CP024180,516.148,293.0,98.97610921501706,True
k141_78532,357,50.0,76.19047619047619,"Gordonia amicalis strain CEGA1 chromosome, complete genome",CP091855,260.07,271.0,81.54981549815498,False
k141_78535,375,0.0,0.0,,,,,,False
k141_27273,3254,50.0,98.98586355255073,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,5564.68,3220.0,98.32298136645964,True
k141_78538,417,45.0,100.0,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,352.943,325.0,84.0,False
k141_27277,357,50.0,89.91596638655462,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,580.168,321.0,100.0,True
k141_57880,1937,50.0,95.86990191017036,"Mycolicibacterium poriferae JCM 12603 DNA, complete genome",AP022570,3312.27,1836.0,100.0,False
k141_57882,645,49.0,95.1937984496124,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,1104.05,614.0,99.8371335504886,False
k141_78547,671,50.0,94.7839046199702,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,1112.16,636.0,98.74213836477988,True
k141_78548,1177,50.0,81.56329651656755,"Moraxella osloensis strain TT16 chromosome, complete genome",CP024185,1616.2,970.0,96.8041237113402,True
k141_57889,319,50.0,100.0,Corynebacterium tuberculostearicum strain FDAARGOS_1198 chromosome,CP069791,473.769,292.0,95.89041095890413,True
k141_98787,4026,50.0,74.29210134128166,Bacterium BFN5 strain BFN5 chromosome,CP053389,676.648,1080.0,74.25925925925925,False
k141_7773,423,50.0,90.54373522458629,"Corynebacterium minutissimum strain FDAARGOS_1196 chromosome, complete genome",CP069533,561.232,383.0,92.42819843342036,True
k141_38449,389,50.0,93.573264781491,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,644.187,364.0,99.17582417582418,True
k141_7780,691,50.0,93.9218523878437,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,1067.98,649.0,96.45608628659475,True
k141_7781,320,50.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,352.943,255.0,90.58823529411764,True
k141_57909,416,49.0,95.1923076923077,"Pseudomonas psychrotolerans strain KNF2016 chromosome, complete genome",CP017024,533.28,310.0,98.06451612903226,True
k141_98802,1128,50.0,92.4645390070922,"Sporomusa termitida strain DSM 4440 chromosome, complete genome",CP036259,309.662,1056.0,67.51893939393939,False
k141_7786,591,50.0,80.87986463620982,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,780.342,477.0,96.22641509433964,True
k141_98806,339,37.0,92.92035398230088,Eukaryotic synthetic construct chromosome Y >gi|1549100541|gb|CP034535.1| Eukaryotic synthetic construct chromosome Y,CP034510,263.676,191.0,90.57591623036647,False
k141_78559,1125,49.0,77.42222222222222,"Sporomusa termitida strain DSM 4440 chromosome, complete genome",CP036259,155.474,514.0,67.12062256809338,False
k141_67602,595,49.0,95.12605042016808,"Pan troglodytes BAC clone CH251-382M6 from chromosome 7, complete sequence",AC188675,941.743,559.0,97.31663685152056,False
k141_7791,371,0.0,0.0,,,,,,False
k141_57923,422,49.0,100.0,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,635.17,354.0,99.7175141242938,False
k141_7798,732,50.0,99.3169398907104,"Corynebacterium striatum strain KC-Na-01, complete genome",CP021252,948.055,625.0,93.6,True
k141_7800,318,49.0,95.59748427672956,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,462.949,261.0,99.2337164750958,True
k141_98813,424,49.0,88.44339622641509,"Escherichia coli strain GENOMIC22-003 chromosome, complete genome",CP119116,677.55,375.0,100.0,False
k141_48294,2045,50.0,97.65281173594131,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,3498.92,1997.0,98.84827240861291,True
k141_7806,712,50.0,94.24157303370788,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,1013.88,669.0,93.57249626307922,True
k141_98818,352,50.0,75.56818181818181,"Staphylococcus pasteuri strain JS7 chromosome, complete genome",CP017463,479.179,265.0,100.0,True
k141_48304,517,49.0,88.00773694390716,Eukaryotic synthetic construct chromosome 15 >gi|1549096430|gb|CP034518.1| Eukaryotic synthetic construct chromosome 15,CP034493,590.988,446.0,90.35874439461884,False
k141_98822,372,50.0,87.90322580645162,Homo sapiens isolate CHM13 chromosome 18,CP068260,434.095,320.0,90.0,False
k141_18024,314,50.0,100.0,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,412.454,238.0,98.31932773109244,True
k141_78585,2191,50.0,62.89365586490187,"Sporomusa termitida strain DSM 4440 chromosome, complete genome",CP036259,334.91,1125.0,67.64444444444445,False
k141_27312,384,50.0,88.54166666666667,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,591.89,340.0,98.52941176470588,True
k141_78594,697,50.0,100.0,"Mycobacterium sp. YC-RL4 chromosome, complete sequence",CP015596,1081.5,599.0,100.0,False
k141_48316,484,49.0,94.00826446280992,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,817.311,455.0,99.78021978021978,False
k141_48318,323,50.0,98.14241486068111,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,499.918,279.0,99.6415770609319,True
k141_78595,1952,0.0,0.0,,,,,,False
k141_78596,376,50.0,25.79787234042553,"Balneolaceae bacterium ARSSAG-00002149 DNA, putative prophage region, clone: 00002149_pp2",LC663133,136.539,80.0,97.5,False
k141_98845,437,48.0,91.30434782608695,"Homo sapiens solute carrier family 30 member 5 (SLC30A5), RefSeqGene on chromosome 5",NG_030415,521.558,388.0,89.94845360824742,False
k141_119169,891,50.0,96.7452300785634,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1510.71,857.0,99.06651108518086,True
k141_98849,362,49.0,90.33149171270718,Eukaryotic synthetic construct chromosome 14 >gi|1549096114|gb|CP034517.1| Eukaryotic synthetic construct chromosome 14,CP034492,510.738,317.0,95.89905362776024,False
k141_38499,350,50.0,92.57142857142856,"Mycobacterium intracellulare subsp. chimaera strain AH16 chromosome, complete genome",CP012885,576.561,324.0,99.38271604938272,False
k141_98853,404,50.0,92.57425742574256,Homo sapiens 3q27 BAC RP11-246B7 (Roswell Park Cancer Institute Human BAC Library) complete sequence,AC007488,528.772,352.0,93.4659090909091,False
